-0.943210,0.763700,-2.795770,1.673250,-0.022870,-0.049670,2.309360,-0.015590,-0.119680,0.000000,0.000000,0.000010,2.694170,-11.701590,4.798140,0.000000,0.000000,0.000000,2.734140,-7.426620,-20.099490,2.822390,-5.347270,-59.428020,-0.640060,-18.670810,-8.567400,2.806090,7.036070,-17.844030,2.522570,7.185670,19.244790,-2.061580,5.424770,62.550940,0.569030,10.935400,-10.696440,20.736510,0.040570,12.074820,7.086650,10.550470,5.259830,-2.652520,-11.147040,-4.188690,39.010300,-3.579000,2.254610,0.000000,0.000000,0.000000,8.685550,-0.536090,-0.913520,-3.855800,-3.547510,1.528250,34.068210,-2.186370,1.225170,0.000000,0.000000,0.000000
-0.948230,0.632130,-2.837360,1.644930,0.055520,-0.084150,2.308980,0.066170,-0.165850,0.000000,0.000000,0.000010,2.774610,-12.228100,5.015670,0.000000,0.000000,0.000000,2.764790,-7.535900,-20.035240,2.664060,-5.312500,-59.463630,-0.515690,-18.619810,-8.468520,1.883380,6.541850,-17.064020,2.551820,7.266600,19.249800,-2.683600,5.423230,62.870610,0.593760,10.834260,-10.744380,20.369580,3.529710,11.050160,7.151710,10.362390,5.286560,-2.945980,-11.141230,-4.177870,37.565790,-3.411220,2.081270,0.000000,0.000000,0.000000,8.655570,-0.650340,-0.862230,-3.841580,-3.290640,1.461250,33.492850,-1.427020,0.787590,0.000000,0.000000,0.000000
-0.955510,0.630030,-2.858520,1.643040,0.019400,-0.089400,2.307050,0.029190,-0.165350,0.000000,0.000000,0.000010,2.660930,-13.057630,4.985300,0.000000,0.000000,0.000000,2.802770,-7.681970,-19.926840,2.404600,-5.184000,-59.507450,-0.299760,-18.741630,-8.450040,2.014370,6.677090,-17.826860,2.543500,7.336470,19.018080,-2.433900,5.484630,63.414500,0.436370,10.661500,-11.038710,19.633390,4.322500,9.864840,7.221390,10.026230,5.237710,-3.088170,-10.842740,-4.072740,38.010070,-1.689400,1.040520,0.000000,0.000000,0.000000,8.660530,-0.860160,-0.834940,-3.916100,-2.923200,1.518130,33.327850,-0.338720,0.186110,0.000000,0.000000,0.000000
-0.972390,0.544730,-2.920110,1.609620,-0.112240,-0.129640,2.296110,-0.108970,-0.195990,0.000000,0.000000,0.000010,2.548650,-12.670830,5.034850,0.000000,0.000000,0.000000,2.679290,-7.347870,-19.926530,2.667590,-5.151470,-59.414380,-0.177400,-18.752600,-8.331160,1.848810,7.665950,-18.123300,2.460720,7.091060,19.044390,-2.074800,5.945340,63.183230,0.624820,10.251940,-10.748050,19.259320,3.821200,9.236080,7.250760,10.211080,5.294560,-3.087660,-10.585790,-4.021800,38.576370,1.079650,-0.673270,0.000000,0.000000,0.000000,8.625960,-0.662070,-0.749550,-3.818740,-2.859870,1.457740,32.538320,-0.564830,0.303810,0.000000,0.000000,0.000000
-1.011560,0.521340,-2.989130,1.561080,-0.036860,-0.234210,2.275750,-0.027530,-0.225980,0.000000,0.000000,0.000010,2.809750,-11.768800,5.559510,0.000000,0.000000,0.000000,2.780160,-7.672310,-19.802670,2.543300,-4.943570,-59.338500,-0.139400,-18.788700,-8.383870,1.136140,6.983330,-17.110390,2.643740,7.430560,19.463850,-3.368210,5.660520,62.520920,0.847670,10.632230,-10.232870,18.176860,6.541110,7.172920,7.434920,10.060240,5.333800,-3.461680,-10.351710,-4.087170,37.576220,-0.685720,0.418180,0.000000,0.000000,0.000000,8.706730,-0.828330,-0.664750,-3.873100,-2.719900,1.480470,32.601540,-1.748680,0.942380,0.000000,0.000000,0.000000
-1.050820,0.492470,-3.039880,1.570160,0.031780,-0.207370,2.281790,0.045150,-0.213650,0.000000,0.000000,0.000010,2.751350,-9.844260,5.485610,0.000000,0.000000,0.000000,2.768720,-7.674570,-19.713310,2.767820,-4.990520,-59.494950,-0.071800,-18.852090,-8.242680,1.065730,7.236860,-17.651160,2.756240,7.582380,19.860630,-3.473060,5.540240,61.304360,1.202130,10.739480,-9.789310,16.575010,6.620990,4.680780,7.601700,10.246250,5.466670,-3.880620,-10.515460,-4.314600,35.863720,-1.294870,0.758690,0.000000,0.000000,0.000000,8.753540,-0.735710,-0.559810,-3.957570,-2.823790,1.448120,32.070470,-1.866410,0.991240,0.000000,0.000000,0.000000
-1.111670,0.313920,-3.114260,1.558590,0.010410,-0.203730,2.287600,0.022920,-0.209130,0.000000,0.000000,0.000010,2.806480,-10.704200,5.495140,0.000000,0.000000,0.000000,2.538280,-7.127170,-19.506640,3.091440,-5.216870,-59.888560,-0.100690,-18.748190,-8.078940,0.709570,8.017080,-17.697050,2.550300,7.091020,19.683090,-2.605520,6.094280,61.252600,1.656070,10.809660,-10.307610,15.921620,7.085550,2.548970,7.528960,10.666210,5.693320,-3.243500,-10.503190,-4.467400,36.614320,0.635930,-0.379290,0.000000,0.000000,0.000000,8.724260,-0.558510,-0.480010,-3.936240,-2.808880,1.332620,31.268140,-1.453710,0.754660,0.000000,0.000000,0.000000
-1.154370,0.250430,-3.153710,1.582280,0.142880,-0.189100,2.303040,0.153220,-0.181810,0.000000,0.000000,0.000010,2.877540,-12.789420,5.631930,0.000000,0.000000,0.000000,2.694870,-7.524120,-19.592210,2.450290,-5.149670,-59.720650,-0.045900,-18.687260,-8.360840,0.000760,6.567820,-16.343230,2.630420,7.382690,19.510900,-3.754890,6.293310,60.871130,2.517240,11.806870,-10.839540,17.429980,7.194740,0.703980,7.634860,10.290900,5.620940,-3.435650,-9.962240,-4.315510,36.680810,0.210520,-0.125760,0.000000,0.000000,0.000000,8.780780,-0.925260,-0.479710,-3.869830,-2.436320,1.340690,32.536740,-1.489750,0.801380,0.000000,0.000000,0.000000
-1.204100,0.243910,-3.144060,1.589580,0.137280,-0.183870,2.304430,0.144690,-0.173160,0.000000,0.000000,0.000010,3.055780,-12.817630,5.634950,0.000000,0.000000,0.000000,2.738570,-7.599580,-19.704000,2.578280,-5.122470,-59.581210,-0.092010,-18.789830,-8.364940,-0.046000,5.641170,-16.730950,2.532830,7.317960,18.976800,-3.003660,7.668590,60.996140,3.587200,11.160570,-12.713610,20.134870,6.614290,-1.309970,7.655370,10.062950,5.511280,-3.400810,-9.482230,-4.137420,35.671520,0.880200,-0.513300,0.000000,0.000000,0.000000,8.799790,-1.254000,-0.601370,-3.579290,-2.119430,1.460840,36.134970,-1.698380,1.001710,0.000000,0.000000,0.000000
-1.334530,0.108710,-3.177890,1.576920,-0.441340,-0.179120,2.294740,-0.450050,-0.181800,0.000000,0.000000,0.000010,3.894160,-11.919980,5.767360,0.000000,0.000000,0.000000,2.401550,-6.649080,-19.771780,2.453360,-4.859160,-59.659640,-0.013240,-18.930330,-8.291660,0.894540,7.160440,-18.452830,2.189030,6.539660,18.436650,-2.159920,10.970310,58.725030,6.855480,10.108930,-13.722360,27.433870,9.506860,-2.013650,7.726390,10.167590,5.460850,-3.374730,-8.890850,-4.104940,33.156150,2.798770,-1.531560,0.000000,0.000000,0.000000,8.743140,-1.637830,-0.894200,-2.880710,-1.414330,1.712690,37.389190,-0.498840,0.302920,0.000000,0.000000,0.000000
-1.366620,0.086820,-3.225140,1.592770,-0.473770,-0.185370,2.304150,-0.482870,-0.179470,0.000000,0.000000,0.000010,4.026320,-13.849770,5.973400,0.000000,0.000000,0.000000,2.479440,-6.856300,-19.788960,2.572420,-4.720060,-59.341560,0.065070,-19.008860,-8.601010,0.012270,5.574300,-16.163140,2.258800,6.741510,18.440090,-4.337530,13.988570,56.239110,10.686200,9.274800,-14.196300,35.915200,9.401760,-2.166590,7.664420,10.033630,5.566840,-3.294810,-8.866470,-4.181680,34.607080,-1.328780,0.754770,0.000000,0.000000,0.000000,8.751860,-1.947340,-0.900920,-2.889840,-1.017360,1.798900,36.936050,-0.588720,0.353780,0.000000,0.000000,0.000000
-1.402820,0.113690,-3.200530,1.606440,-0.618540,-0.185270,2.305800,-0.635570,-0.183870,0.000000,0.000000,0.000010,4.084560,-13.947800,5.892400,0.000000,0.000000,0.000000,2.434920,-6.741280,-19.770700,2.885270,-4.742410,-58.924110,0.117000,-18.824040,-9.300200,0.430150,5.332960,-16.766940,2.211960,6.684560,18.227750,-4.297010,16.416080,54.328320,12.968820,7.792860,-15.237000,33.476540,14.274380,-9.858430,7.637290,9.952680,5.531680,-3.234620,-8.717130,-4.195780,33.190840,-0.293060,0.160430,0.000000,0.000000,0.000000,8.722960,-2.090960,-0.984660,-2.822960,-0.789120,1.900760,36.581770,-0.584130,0.348130,0.000000,0.000000,0.000000
-1.505730,0.165680,-3.221490,1.603330,-0.865620,-0.161640,2.304170,-0.897880,-0.175940,0.000000,0.000000,0.000010,4.262180,-8.398530,5.865690,0.000000,0.000000,0.000000,2.434260,-6.700770,-19.876600,2.549230,-4.368330,-58.831420,0.200270,-19.059720,-9.330160,0.940580,7.236090,-18.423150,2.153200,6.661140,17.834250,-4.019070,18.421620,50.181420,16.515830,10.094010,-17.468300,47.383390,7.608680,-1.184890,7.654450,9.923920,5.454270,-3.174450,-7.938690,-4.052380,27.971520,4.201460,-1.973380,0.000000,0.000000,0.000000,8.812410,-2.122540,-0.991180,-2.847720,-0.642760,1.914230,36.674750,-0.289490,0.172900,0.000000,0.000000,0.000000
