-8.655060,80.302160,-242.541020,0.000000,29.467590,0.000020,0.000000,21.487280,0.000000,0.000000,0.697110,0.000000,0.000000,6.284640,0.000000,-0.000010,15.467850,0.000020,1.631140,-0.591080,0.109990,15.662590,-0.000010,0.000050,26.443660,0.000000,-0.000020,23.992620,0.000010,0.000000,-1.758550,-0.251030,0.109950,-15.999400,0.000000,0.000000,-20.644480,-0.000010,0.000000,-24.592040,0.000000,0.000000,7.626440,-0.231860,3.554560,0.000000,-34.086470,0.000000,0.000000,-32.587250,0.000000,0.000000,-0.000010,13.067520,-7.509590,-0.060770,3.554560,-0.000010,-32.745870,-0.000020,0.000000,-34.270770,0.000000,0.000000,0.000000,13.053390
-8.628030,80.291890,-242.581730,0.000000,29.473370,0.000020,0.000000,21.489900,0.000000,0.000000,0.697110,0.000000,0.000000,6.284640,0.000000,-0.000010,15.459840,0.000020,1.631480,-0.593260,0.109720,15.677270,-0.000010,0.000050,26.401370,0.000000,-0.000020,24.083320,0.000010,0.000000,-1.759360,-0.250830,0.109680,-15.977030,0.000000,0.000000,-20.644990,-0.000010,0.000000,-26.512700,0.000000,0.000000,7.624950,-0.237030,3.554560,0.000000,-34.134340,0.000000,0.000000,-32.557740,0.000000,0.000000,-0.000010,13.067520,-7.519390,-0.054490,3.554560,-0.000010,-32.735970,-0.000020,0.000000,-34.328220,0.000000,0.000000,0.000000,13.053830
-8.599560,80.274170,-242.602940,0.000000,29.481800,0.000020,0.000000,21.491010,0.000000,0.000000,0.697110,0.000000,0.000000,6.284640,0.000000,-0.000010,15.460610,0.000020,1.631820,-0.595150,0.109440,15.678370,-0.000010,0.000050,26.406000,0.000000,-0.000020,24.036510,0.000010,0.000000,-1.760210,-0.250750,0.109400,-15.972610,0.000000,0.000000,-20.637630,-0.000010,0.000000,-25.916930,0.000000,0.000000,7.623490,-0.239200,3.554560,0.000000,-34.112970,0.000000,0.000000,-32.551700,0.000000,0.000000,-0.000010,13.067520,-7.526680,-0.050060,3.554560,-0.000010,-32.710690,-0.000020,0.000000,-34.475070,0.000000,0.000000,0.000000,13.054230
-8.592530,80.261450,-242.585800,0.000000,29.489000,0.000020,0.000000,21.489860,0.000000,0.000000,0.697110,0.000000,0.000000,6.284640,0.000000,-0.000010,15.453160,0.000020,1.632140,-0.597010,0.109150,15.689570,-0.000010,0.000050,26.392140,0.000000,-0.000020,23.965950,0.000010,0.000000,-1.761120,-0.250710,0.109110,-15.977240,0.000000,0.000000,-20.624290,-0.000010,0.000000,-24.875120,0.000000,0.000000,7.622160,-0.239560,3.554560,0.000000,-34.102560,0.000000,0.000000,-32.556690,0.000000,0.000000,-0.000010,13.067520,-7.532410,-0.051930,3.554560,-0.000010,-32.617040,-0.000020,0.000000,-34.562480,0.000000,0.000000,0.000000,13.054570
-8.567930,80.242240,-242.589450,0.000000,29.496930,0.000020,0.000000,21.500100,0.000000,0.000000,0.697110,0.000000,0.000000,6.284640,0.000000,-0.000010,15.439840,0.000020,1.632440,-0.598590,0.108850,15.677190,-0.000010,0.000050,26.385000,0.000000,-0.000020,23.866720,0.000010,0.000000,-1.762070,-0.250660,0.108810,-16.027010,0.000000,0.000000,-20.613050,-0.000010,0.000000,-23.171830,0.000000,0.000000,7.621050,-0.239670,3.554560,0.000000,-34.092960,0.000000,0.000000,-32.574380,0.000000,0.000000,-0.000010,13.067520,-7.527950,-0.057540,3.554560,-0.000010,-32.681400,-0.000020,0.000000,-34.742680,0.000000,0.000000,0.000000,13.054850
-8.551020,80.233230,-242.611480,0.000000,29.490870,0.000020,0.000000,21.495750,0.000000,0.000000,0.697110,0.000000,0.000000,6.284640,0.000000,-0.000010,15.440150,0.000020,1.632710,-0.600260,0.108550,15.665200,-0.000010,0.000050,26.330260,0.000000,-0.000020,23.812310,0.000010,0.000000,-1.763080,-0.250520,0.108500,-16.059140,0.000000,0.000000,-20.593150,-0.000010,0.000000,-26.954730,0.000000,0.000000,7.620380,-0.239570,3.554830,0.000000,-34.093240,0.000000,0.000000,-32.522340,0.000000,0.000000,-0.000010,13.067520,-7.507040,-0.067210,3.554830,-0.000010,-32.733790,-0.000020,0.000000,-34.492150,0.000000,0.000000,0.000000,13.055060
-8.551410,80.223440,-242.610900,0.000000,29.475640,0.000020,0.000000,21.477310,0.000000,0.000000,0.697110,0.000000,0.000000,6.284640,0.000000,-0.000010,15.423660,0.000020,1.632940,-0.601990,0.108230,15.684270,-0.000010,0.000050,26.282610,0.000000,-0.000020,23.823860,0.000010,0.000000,-1.764100,-0.250240,0.108190,-16.068660,0.000000,0.000000,-20.616390,-0.000010,0.000000,-23.212260,0.000000,0.000000,7.624110,-0.239300,3.553540,0.000000,-34.046340,0.000000,0.000000,-32.502190,0.000000,0.000000,-0.000010,13.067520,-7.503330,-0.072330,3.553540,-0.000010,-32.715840,-0.000020,0.000000,-34.555340,0.000000,0.000000,0.000000,13.054860
-8.553070,80.214450,-242.629870,0.000000,29.471950,0.000020,0.000000,21.480840,0.000000,0.000000,0.697110,0.000000,0.000000,6.284640,0.000000,-0.000010,15.426010,0.000020,1.633130,-0.603630,0.108300,15.683800,-0.000010,0.000050,26.304690,0.000000,-0.000020,23.777690,0.000010,0.000000,-1.765010,-0.250310,0.108260,-16.105030,0.000000,0.000000,-20.851740,-0.000010,0.000000,-22.902440,0.000000,0.000000,7.633160,-0.238890,3.543350,0.000000,-34.053530,0.000000,0.000000,-32.483600,0.000000,0.000000,-0.000010,13.067520,-7.484000,-0.083710,3.543320,-0.000010,-32.766320,-0.000020,0.000000,-35.521780,0.000000,0.000000,0.000000,13.046440
-8.555110,80.217790,-242.637210,0.000000,29.479450,0.000020,0.000000,21.493210,0.000000,0.000000,0.697110,0.000000,0.000000,6.284640,0.000000,-0.000010,15.409270,0.000020,1.633260,-0.604980,0.101350,15.697060,-0.000010,0.000050,26.288310,0.000000,-0.000020,23.759880,0.000010,0.000000,-1.768030,-0.238420,0.101350,-16.083590,0.000000,0.000000,-21.054350,-0.000010,0.000000,-22.705370,0.000000,0.000000,7.639660,-0.238380,3.537980,0.000000,-34.054510,0.000000,0.000000,-32.449040,0.000000,0.000000,-0.000010,13.067520,-7.477900,-0.092660,3.537960,-0.000010,-32.743460,-0.000020,0.000000,-36.447490,0.000000,0.000000,0.000000,13.037020
-8.557180,80.241720,-242.649900,0.000000,29.481830,0.000020,0.000000,21.490660,0.000000,0.000000,0.697110,0.000000,0.000000,6.284640,0.000000,-0.000010,15.392730,0.000020,1.633350,-0.605880,0.075240,15.708490,-0.000010,0.000050,26.291770,0.000000,-0.000020,23.763670,0.000010,0.000000,-1.775340,-0.197120,0.075240,-16.090210,0.000000,0.000000,-21.154570,-0.000010,0.000000,-22.668500,0.000000,0.000000,7.642460,-0.237800,3.538810,0.000000,-34.055100,0.000000,0.000000,-32.424660,0.000000,0.000000,-0.000010,13.067540,-7.469870,-0.094550,3.538790,-0.000010,-32.782440,-0.000020,0.000000,-33.463710,0.000000,0.000000,0.000000,13.050370
